2017/03/14 Tue 15:23:12,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:14,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:16,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:18,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:20,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:22,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:24,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:26,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:28,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:30,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:32,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:34,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:36,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:38,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:40,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:42,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:44,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:46,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:48,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:50,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:52,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:54,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:56,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:23:58,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:00,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:02,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:04,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:06,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:08,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:10,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:12,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:14,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:16,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:18,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:20,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:22,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:24,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:26,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:28,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:30,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:32,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:34,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:36,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:38,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:40,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:42,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:44,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:46,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:48,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:50,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:52,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:54,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:56,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:24:58,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:00,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:02,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:04,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:06,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:08,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:10,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:12,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:14,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:16,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:18,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:20,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:22,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:24,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:26,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:28,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:30,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:32,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:34,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:36,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:38,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:40,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:42,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:44,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:46,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:48,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:50,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:52,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:54,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:56,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:25:58,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:00,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:02,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:04,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:06,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:08,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:10,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:12,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:14,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:16,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:18,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:20,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:22,-18,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:24,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:26,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:28,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/14 Tue 15:26:30,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
